2.645591022708983e-09	-3.86808408641921e-06	0.0002377546398525127	-112.9315813424168
2.645591022708954e-09	-3.058046283364375e-06	-0.0004691356013390347	-112.944795165305
2.693949546004732e-09	-2.248008973023148e-06	-0.001010678454021415	-113.0217173254533
2.72731643972391e-09	-1.423165564500742e-06	-0.001385363040981941	-113.1454207920409
2.664063045810319e-09	-5.881062655517188e-07	-0.001590635791873235	-113.2987374795509
2.546225159890941e-09	2.275853912437581e-07	-0.001627430950773609	-113.4643733083289
2.235995415538296e-09	1.007196578769759e-06	-0.001501407814885767	-113.6253930467608
2.425900249284345e-09	1.691820235461025e-06	-0.001225943511159391	-113.7657596799712
5.047122083674607e-10	2.434589060629813e-06	-0.000804798387003641	-113.8706788720246
6.264056402178591e-09	2.589123141656954e-06	-0.0002920740161281166	-113.9269210225108
-4.400423645319439e-10	4.507066860306356e-06	0.0004321687730372097	-113.9231016114175
-5.686005280172342e-09	4.372333722467984e-06	0.001338406898475812	-113.8325145810924
-4.362228705197918e-09	2.631381196255916e-06	0.002053210735840047	-113.6564167930031
-4.74881779637463e-09	1.295746057058068e-06	0.002454015730266986	-113.4240929122188
-4.618641678873753e-09	-1.582547482836438e-07	0.002570108713822448	-113.1651862399121
-4.609582826174971e-09	-1.572397154367989e-06	0.002393477544179012	-112.9094382017825
-4.406715243844154e-09	-2.983765046728635e-06	0.00192847371154724	-112.686437907137
-4.641331757031676e-09	-4.333017863128659e-06	0.001181720222698365	-112.5253817786074
-3.112656753093733e-09	-5.754104948704191e-06	0.0001522254778769916	-112.4548432525517
-8.001978242485534e-09	-6.70714038010822e-06	-0.001119572138523898	-112.5025525501152
-1.092265689211577e-09	-9.157190204054135e-06	-0.002738688444388534	-112.6951865189106
7.728411312718192e-09	-9.491620471673706e-06	-0.004641988104495824	-113.0712422616221
5.716709630255644e-09	-7.125334401963467e-06	-0.006337915302960895	-113.6356549640316
6.547834462392664e-09	-5.374992507620081e-06	-0.007613698477664146	-114.3506443730899
6.619202525463491e-09	-3.370178075136086e-06	-0.008506229909215608	-115.176724127642
6.817205061039992e-09	-1.343513424515062e-06	-0.008987308604094933	-116.0729365365312
7.183074550473458e-09	7.437742831922997e-07	-0.009048517859515852	-116.9969265382535
6.649698950050193e-09	2.943082344225383e-06	-0.00867223824816111	-117.9050324450556
9.428508286691283e-09	4.979080642265046e-06	-0.007863704885551015	-118.7523934712906
-2.749084552386433e-10	7.865890289606302e-06	-0.006552752156571075	-119.4930740463563
-2.610823202702557e-08	7.781719191590923e-06	-0.004955764206280249	-120.0802049120432
9.890995023514334e-09	-2.120589920156561e-07	-0.004183208580937719	-120.5326869587967
1.016217733388744e-09	2.816348743588351e-06	-0.003917416271513261	-120.9513168874096
3.259399083701256e-09	3.127492339683254e-06	-0.003310791651446696	-121.3207101777633
2.506654352505026e-09	4.125448287134578e-06	-0.002570561622416816	-121.6225660392729
2.551993592791219e-09	4.892929967889656e-06	-0.001650152832119086	-121.8392798439497
2.332220224631156e-09	5.674293034545585e-06	-0.0005716707917065098	-121.9540150407601
2.305054321069427e-09	6.388365999035335e-06	0.0006594334589080871	-121.9507761889357
1.701759396088281e-09	7.094120947091714e-06	0.002035443239872108	-121.8144831102849
3.138510109491759e-09	7.615160458803409e-06	0.003536657575062367	-121.5310461603868
4.847013548131902e-09	8.576099341216175e-06	0.005189120108163829	-121.0874426188458
-5.97911252422884e-09	1.006014137483863e-05	0.00709111359320307	-120.463365591527
-3.714833911424125e-09	8.229478270939951e-06	0.008957730181879626	-119.6412247120726
-4.429670232916936e-09	7.092084522528818e-06	0.01052142949771249	-118.6452410021105
-4.338243122133125e-09	5.735825734473041e-06	0.01183062898688778	-117.502275837028
-4.460787476126934e-09	4.407560550359716e-06	0.01286584888826664	-116.2397258799645
-4.49648182386891e-09	3.041776085571105e-06	0.01362611736139944	-114.8854890989663
-4.623113207332034e-09	1.665063726408113e-06	0.01410649029855181	-113.4679251893818
-4.425091301966044e-09	2.495808154427329e-07	0.01430189589848859	-112.0158104013257
-5.381728235519801e-09	-1.105271853862984e-06	0.01421456547534837	-110.5582867724393
2.634362526006904e-08	-2.753021897299639e-06	0.01382079458875785	-109.1248057658323
-9.90510613312495e-09	5.312729677205332e-06	0.01408203384306481	-107.714951063542
-3.437353315268425e-09	2.280038637588793e-06	0.01485693788833479	-106.2329571180934
-4.780541460641126e-09	1.227609309773315e-06	0.01521492180142844	-104.6965915735625
-3.975222355917633e-09	-2.360688404365553e-07	0.01531611648352081	-103.1360816227088
-3.761194872989903e-09	-1.453178361062337e-06	0.01514371532223107	-101.579634264363
-3.134507829249721e-09	-2.604757533907407e-06	0.01472957082655978	-100.0532324383562
-4.99484130175139e-09	-3.564460988258237e-06	0.01409995360551683	-98.58042668485356
-1.097090416310151e-09	-5.093748443220017e-06	0.01321631585034282	-97.18385279306254
-5.866038400387896e-09	-5.429648119786458e-06	0.01214232187216752	-95.88924716684441
4.019691877280008e-08	-7.225670725468766e-06	0.01085074953795008	-94.71281971239645
-1.210904192736292e-08	5.081533115308433e-06	0.01063192398749705	-93.63794940505011
-6.366556165756049e-09	1.374075925437138e-06	0.01129076758268484	-92.51282540350911
