0.0281277	0.0251878
0.016724	0.014976
0.00513819	0.00460114
-0.00514539	-0.00460759
-0.00565339	-0.00506249
0.00298005	0.00266857
-0.00400748	-0.00358861
0.00316501	0.0028342
0.00241622	0.00216367
0.00162032	0.00145096
-0.00206945	-0.00185315
0.00030908	0.000276775
-0.00216161	-0.00193567
0.00104392	0.000934806
-0.00216524	-0.00193892
-0.00156359	-0.00140017
0.00122301	0.00109518
0.0015567	0.00139399
-0.00114293	-0.00102347
-0.000182655	-0.000163564
0.00100044	0.000895874
0.00122127	0.00109363
-0.000949646	-0.000850388
-0.000885041	-0.000792536
-0.0010147	-0.000908646
-0.000809661	-0.000725034
1.43754e-05	1.28729e-05
-0.000940853	-0.000842514
0.000820949	0.000735142
0.000763286	0.000683506
-0.0008097	-0.00072507
-0.000703399	-0.000629879
-9.7675e-05	-8.74659e-05
0.000704858	0.000631186
0.000750464	0.000672025
0.000609959	0.000546205
-0.000126203	-0.000113012
-0.00067073	-0.000600625
-0.000636876	-0.000570309
-0.00056359	-0.000504683
0.000632277	0.00056619
-5.32698e-05	-4.7702e-05
-0.000583672	-0.000522666
-0.000535593	-0.000479613
-0.000569079	-0.000509598
-0.000132836	-0.000118952
0.000503147	0.000450558
-0.000518297	-0.000464124
-0.000525447	-0.000470527
0.000193507	0.000173281
0.000449188	0.000402239
0.000463644	0.000415183
0.000465936	0.000417236
0.000185704	0.000166294
0.000412676	0.000369543
-0.000466158	-0.000417434
0.000423802	0.000379505
0.000165996	0.000148646
-0.000404066	-0.000361833
0.000407567	0.000364967
0.000403964	0.000361741
-0.000115546	-0.000103469
0.000407319	0.000364746
0.000419737	0.000375865
