-0.00467547	0.039367
-0.00277987	0.0234063
-0.000854103	0.00719147
0.000855253	-0.00720115
0.000939741	-0.00791253
-0.000495327	0.0041706
0.000666155	-0.00560896
-0.00052607	0.00442946
-0.000401649	0.00338185
-0.000269311	0.00226758
0.000344009	-0.00289652
-5.13715e-05	0.000432543
0.000359288	-0.00302517
-0.00017354	0.00146119
0.000359891	-0.00303025
0.000259921	-0.00218851
-0.000203274	0.00171155
-0.000258773	0.00217885
0.000189964	-0.00159948
3.03648e-05	-0.000255669
-0.00016631	0.00140031
-0.000202988	0.00170914
0.000157866	-0.00132922
0.0001471	-0.00123857
0.000168679	-0.00142026
0.000134571	-0.00113307
-2.38936e-06	2.01182e-05
0.000156402	-0.00131689
-0.000136448	0.00114888
-0.000126886	0.00106837
0.000134579	-0.00113314
0.00011693	-0.000984544
1.62381e-05	-0.000136723
-0.000117153	0.000986416
-0.000124753	0.00105041
-0.000101379	0.000853603
2.09801e-05	-0.00017665
0.000111499	-0.000938809
0.000105854	-0.000891281
9.36894e-05	-0.000788856
-0.00010509	0.000884849
8.85676e-06	-7.4573e-05
9.70267e-05	-0.000816956
8.90197e-05	-0.000749537
9.46006e-05	-0.000796529
2.20778e-05	-0.000185893
-8.36273e-05	0.000704134
8.61591e-05	-0.000725452
8.73342e-05	-0.000735345
-3.21669e-05	0.000270842
-7.46712e-05	0.000628725
-7.70615e-05	0.000648851
-7.74548e-05	0.000652162
-3.08643e-05	0.000259875
-6.85911e-05	0.000577531
7.74913e-05	-0.00065247
-7.04396e-05	0.000593094
-2.75944e-05	0.000232342
6.71697e-05	-0.000565562
-6.77412e-05	0.000570375
-6.71526e-05	0.000565419
1.92078e-05	-0.000161728
-6.77005e-05	0.000570032
-6.97743e-05	0.000587493
