ROBT,2011-03-10 10:15,6.098,24,-2.183,992.04
ROBT,2011-03-10 10:20,6.084,30,-2.183,992.04
ROBT,2011-03-10 10:25,6.077,30,-2.184,992.04
ROBT,2011-03-10 10:30,6.069,30,-2.183,991.87
ROBT,2011-03-10 10:35,6.059,30,-2.184,991.87
ROBT,2011-03-10 10:40,6.049,26,-2.185,992.04
ROBT,2011-03-10 10:45,6.045,28,-2.185,991.9
ROBT,2011-03-10 10:50,6.035,30,-2.183,991.91
ROBT,2011-03-10 10:55,6.032,30,-2.182,991.74
ROBT,2011-03-10 11:00,6.027,30,-2.182,991.92
ROBT,2011-03-10 11:05,6.020,29,-2.183,991.92
ROBT,2011-03-10 11:10,6.011,22,-2.184,991.91
ROBT,2011-03-10 11:15,6.007,30,-2.183,991.91
ROBT,2011-03-10 11:20,6.002,30,-2.183,991.74
ROBT,2011-03-10 11:25,5.993,30,-2.183,991.73
ROBT,2011-03-10 11:30,5.986,30,-2.183,991.9
ROBT,2011-03-10 11:35,5.977,29,-2.183,991.76
ROBT,2011-03-10 11:40,5.975,24,-2.183,991.59
ROBT,2011-03-10 11:45,5.964,30,-2.185,991.76
ROBT,2011-03-10 11:50,5.954,30,-2.189,991.59
ROBT,2011-03-10 11:55,5.952,30,-2.188,991.59
ROBT,2011-03-10 12:00,5.945,30,-2.185,991.59
ROBT,2011-03-10 12:05,5.933,26,-2.187,991.41
ROBT,2011-03-10 12:10,5.931,28,-2.187,991.4
ROBT,2011-03-10 12:15,5.924,30,-2.186,991.41
ROBT,2011-03-10 12:20,5.911,30,-2.188,991.24
ROBT,2011-03-10 12:25,5.899,30,-2.191,991.25
ROBT,2011-03-10 12:30,5.897,30,-2.188,991.24
ROBT,2011-03-10 12:35,5.886,23,-2.187,991.24
ROBT,2011-03-10 12:40,5.884,30,-2.186,991.07
ROBT,2011-03-10 12:45,5.874,30,-2.186,991.07
ROBT,2011-03-10 12:50,5.871,30,-2.187,990.9
ROBT,2011-03-10 12:55,5.863,30,-2.188,990.92
ROBT,2011-03-10 13:00,5.859,29,-2.189,990.94
ROBT,2011-03-10 13:05,5.847,24,-2.187,991.09
ROBT,2011-03-10 13:10,5.843,30,-2.186,990.76
ROBT,2011-03-10 13:15,5.838,30,-2.184,990.91
ROBT,2011-03-10 13:20,5.829,30,-2.182,990.91
ROBT,2011-03-10 13:25,5.826,30,-2.181,990.74
ROBT,2011-03-10 13:30,5.814,25,-2.183,990.75
ROBT,2011-03-10 13:35,5.807,27,-2.183,990.75
ROBT,2011-03-10 13:40,5.800,30,-2.183,990.74
ROBT,2011-03-10 13:45,5.794,30,-2.183,990.74
ROBT,2011-03-10 13:50,5.789,30,-2.183,990.58
ROBT,2011-03-10 13:55,5.783,30,-2.186,990.58
ROBT,2011-03-10 14:00,5.774,24,-2.184,990.57
ROBT,2011-03-10 14:05,5.765,29,-2.182,990.74
ROBT,2011-03-10 14:10,5.760,30,-2.184,990.59
ROBT,2011-03-10 14:15,5.755,30,-2.186,990.44
ROBT,2011-03-10 14:20,5.748,30,-2.186,990.43
ROBT,2011-03-10 14:25,5.744,30,-2.186,990.6
ROBT,2011-03-10 14:30,5.740,23,-2.185,990.45
ROBT,2011-03-10 14:35,5.734,30,-2.181,990.44
ROBT,2011-03-10 14:40,5.732,30,-2.181,990.27
ROBT,2011-03-10 14:45,5.730,30,-2.184,990.44
ROBT,2011-03-10 14:50,5.725,30,-2.187,990.45
ROBT,2011-03-10 14:55,5.719,27,-2.187,990.27
ROBT,2011-03-10 15:00,5.713,26,-2.184,990.29
ROBT,2011-03-10 15:05,5.706,30,-2.185,990.3
ROBT,2011-03-10 15:10,5.700,30,-2.185,990.31
ROBT,2011-03-10 15:15,5.694,30,-2.187,990.32
ROBT,2011-03-10 15:20,5.691,30,-2.189,990.31
ROBT,2011-03-10 15:25,5.695,22,-2.191,990.15
ROBT,2011-03-10 15:30,5.683,30,-2.188,990.33
ROBT,2011-03-10 15:35,5.683,30,-2.189,990.17
ROBT,2011-03-10 15:40,5.679,30,-2.19,990.15
ROBT,2011-03-10 15:45,5.680,30,-2.189,990.32
ROBT,2011-03-10 15:50,5.681,28,-2.189,990.16
ROBT,2011-03-10 15:55,5.680,24,-2.19,990.18
ROBT,2011-03-10 16:00,5.680,30,-2.19,990.03
ROBT,2011-03-10 16:05,5.675,30,-2.19,990.02
ROBT,2011-03-10 16:10,5.679,30,-2.189,990.02
ROBT,2011-03-10 16:15,5.677,30,-2.189,990.03
ROBT,2011-03-10 16:20,5.677,24,-2.191,990.05
ROBT,2011-03-10 16:25,5.678,29,-2.194,989.9
ROBT,2011-03-10 16:30,5.678,30,-2.193,989.74
ROBT,2011-03-10 16:35,5.677,30,-2.194,989.75
ROBT,2011-03-10 16:40,5.677,30,-2.194,989.75
ROBT,2011-03-10 16:45,5.681,27,-2.194,989.76
ROBT,2011-03-10 16:50,5.681,25,-2.195,989.76
ROBT,2011-03-10 16:55,5.682,30,-2.197,989.6
ROBT,2011-03-10 17:00,5.690,30,-2.195,989.6
ROBT,2011-03-10 17:05,5.696,30,-2.193,989.6
ROBT,2011-03-10 17:10,5.697,30,-2.192,989.6
ROBT,2011-03-10 17:15,5.707,22,-2.192,989.44
ROBT,2011-03-10 17:20,5.708,30,-2.194,989.44
ROBT,2011-03-10 17:25,5.710,30,-2.194,989.44
